@relation '4315TestLast-weka.filters.unsupervised.attribute.Remove-R1,5,9,11-13'

@attribute prec {FALSE,TRUE}
@attribute tmax numeric
@attribute tmin numeric
@attribute lectivo {Si}
@attribute fest {V,F,L}
@attribute hora {07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45}
@attribute carga numeric

@data
TRUE,16,10,Si,L,10:45,31
TRUE,16,10,Si,L,11:00,33
TRUE,16,10,Si,L,11:15,28
TRUE,16,10,Si,L,11:30,29
TRUE,16,10,Si,L,11:45,45
TRUE,16,10,Si,L,12:00,41
TRUE,16,10,Si,L,12:15,33
TRUE,16,10,Si,L,12:30,45
TRUE,16,10,Si,L,12:45,45
TRUE,16,10,Si,L,13:00,40
TRUE,16,10,Si,L,13:15,41
TRUE,16,10,Si,L,13:30,41
TRUE,16,10,Si,L,13:45,46
TRUE,16,10,Si,L,14:00,52
TRUE,16,10,Si,L,14:15,50
TRUE,16,10,Si,L,14:30,51
TRUE,16,10,Si,L,14:45,54
TRUE,16,10,Si,L,15:00,57
TRUE,16,10,Si,L,15:15,56
TRUE,16,10,Si,L,15:30,55
TRUE,16,10,Si,L,15:45,45
TRUE,16,10,Si,L,16:00,44
TRUE,16,10,Si,L,16:15,38
TRUE,16,10,Si,L,16:30,40
TRUE,16,10,Si,L,16:45,32
TRUE,16,10,Si,L,17:00,38
TRUE,16,10,Si,L,17:15,42
TRUE,16,10,Si,L,17:30,43
TRUE,16,10,Si,L,17:45,41
TRUE,16,10,Si,L,18:00,43
TRUE,16,10,Si,L,18:15,45
TRUE,16,10,Si,L,18:30,51
TRUE,16,10,Si,L,18:45,49
TRUE,16,10,Si,L,19:00,49
TRUE,16,10,Si,L,19:15,51
TRUE,16,10,Si,L,19:30,54
TRUE,16,10,Si,L,19:45,52
TRUE,16,10,Si,L,20:00,47
TRUE,16,10,Si,L,20:15,41
TRUE,16,10,Si,L,20:30,47
TRUE,16,10,Si,L,20:45,47
TRUE,16,10,Si,L,21:00,43
TRUE,16,10,Si,L,21:15,41
TRUE,16,10,Si,L,21:30,38
TRUE,16,10,Si,L,21:45,36
TRUE,16,10,Si,L,22:00,32
TRUE,16,10,Si,L,22:15,33
TRUE,16,10,Si,L,22:30,34
TRUE,16,10,Si,L,22:45,27
TRUE,16,10,Si,L,23:00,22
TRUE,16,10,Si,L,23:15,24
TRUE,16,10,Si,L,23:30,22
TRUE,16,10,Si,L,23:45,28
TRUE,17,10,Si,V,07:00,10
TRUE,17,10,Si,V,07:15,13
TRUE,17,10,Si,V,07:30,19
TRUE,17,10,Si,V,07:45,21
TRUE,17,10,Si,V,08:00,29
TRUE,17,10,Si,V,08:15,34
TRUE,17,10,Si,V,08:30,36
TRUE,17,10,Si,V,08:45,36
TRUE,17,10,Si,V,09:00,34
TRUE,17,10,Si,V,09:15,35
TRUE,17,10,Si,V,09:30,33
TRUE,17,10,Si,V,09:45,31
TRUE,17,10,Si,V,10:00,29
TRUE,17,10,Si,V,10:15,24
TRUE,17,10,Si,V,10:30,28
TRUE,17,10,Si,V,10:45,29
TRUE,17,10,Si,V,11:00,30
TRUE,17,10,Si,V,11:15,31
TRUE,17,10,Si,V,11:30,34
TRUE,17,10,Si,V,11:45,33
TRUE,17,10,Si,V,12:00,36
TRUE,17,10,Si,V,12:15,38
TRUE,17,10,Si,V,12:30,41
TRUE,17,10,Si,V,12:45,40
TRUE,17,10,Si,V,13:00,41
TRUE,17,10,Si,V,13:15,45
TRUE,17,10,Si,V,13:30,44
TRUE,17,10,Si,V,13:45,44
TRUE,17,10,Si,V,14:00,50
TRUE,17,10,Si,V,14:15,54
TRUE,17,10,Si,V,14:30,60
TRUE,17,10,Si,V,14:45,56
TRUE,17,10,Si,V,15:00,62
TRUE,17,10,Si,V,15:15,59
TRUE,17,10,Si,V,15:30,64
TRUE,17,10,Si,V,15:45,61
TRUE,17,10,Si,V,16:00,54
TRUE,17,10,Si,V,16:15,49
TRUE,17,10,Si,V,16:30,52
TRUE,17,10,Si,V,16:45,51
TRUE,17,10,Si,V,17:00,44
TRUE,17,10,Si,V,17:15,42
TRUE,17,10,Si,V,17:30,46
TRUE,17,10,Si,V,17:45,40
TRUE,17,10,Si,V,18:00,49
TRUE,17,10,Si,V,18:15,47
TRUE,17,10,Si,V,18:30,43
TRUE,17,10,Si,V,18:45,45
TRUE,17,10,Si,V,19:00,42
TRUE,17,10,Si,V,19:15,41
TRUE,17,10,Si,V,19:30,41
TRUE,17,10,Si,V,19:45,37
TRUE,17,10,Si,V,20:00,33
TRUE,17,10,Si,V,20:15,37
TRUE,17,10,Si,V,20:30,37
TRUE,17,10,Si,V,20:45,35
TRUE,17,10,Si,V,21:00,35
TRUE,17,10,Si,V,21:15,37
TRUE,17,10,Si,V,21:30,40
TRUE,17,10,Si,V,21:45,37
TRUE,17,10,Si,V,22:00,35
TRUE,17,10,Si,V,22:15,33
TRUE,17,10,Si,V,22:30,33
TRUE,17,10,Si,V,22:45,30
TRUE,17,10,Si,V,23:00,29
TRUE,17,10,Si,V,23:15,25
TRUE,17,10,Si,V,23:30,23
TRUE,17,10,Si,V,23:45,21
FALSE,20,11,Si,F,07:00,14
FALSE,20,11,Si,F,07:15,13
FALSE,20,11,Si,F,07:30,10
FALSE,20,11,Si,F,07:45,9
FALSE,20,11,Si,F,08:00,12
FALSE,20,11,Si,F,08:15,11
FALSE,20,11,Si,F,08:30,12
FALSE,20,11,Si,F,08:45,11
FALSE,20,11,Si,F,09:00,14
FALSE,20,11,Si,F,09:15,16
FALSE,20,11,Si,F,09:30,20
FALSE,20,11,Si,F,09:45,19
FALSE,20,11,Si,F,10:00,23
FALSE,20,11,Si,F,10:15,24
FALSE,20,11,Si,F,10:30,22
FALSE,20,11,Si,F,10:45,23
FALSE,20,11,Si,F,11:00,24
FALSE,20,11,Si,F,11:15,27
FALSE,20,11,Si,F,11:30,25
FALSE,20,11,Si,F,11:45,27
FALSE,20,11,Si,F,12:00,28
FALSE,20,11,Si,F,12:15,32
FALSE,20,11,Si,F,12:30,30
FALSE,20,11,Si,F,12:45,30
FALSE,20,11,Si,F,13:00,33
FALSE,20,11,Si,F,13:15,31
FALSE,20,11,Si,F,13:30,37
FALSE,20,11,Si,F,13:45,33
FALSE,20,11,Si,F,14:00,38
FALSE,20,11,Si,F,14:15,39
FALSE,20,11,Si,F,14:30,39
FALSE,20,11,Si,F,14:45,36
FALSE,20,11,Si,F,15:00,37
FALSE,20,11,Si,F,15:15,31
FALSE,20,11,Si,F,15:30,32
FALSE,20,11,Si,F,15:45,26
FALSE,20,11,Si,F,16:00,26
FALSE,20,11,Si,F,16:15,25
FALSE,20,11,Si,F,16:30,26
FALSE,20,11,Si,F,16:45,30
FALSE,20,11,Si,F,17:00,24
FALSE,20,11,Si,F,17:15,25
FALSE,20,11,Si,F,17:30,28
FALSE,20,11,Si,F,17:45,25
FALSE,20,11,Si,F,18:00,27
FALSE,20,11,Si,F,18:15,30
FALSE,20,11,Si,F,18:30,30
FALSE,20,11,Si,F,18:45,34
FALSE,20,11,Si,F,19:00,29
FALSE,20,11,Si,F,19:15,32
FALSE,20,11,Si,F,19:30,26
FALSE,20,11,Si,F,19:45,28
FALSE,20,11,Si,F,20:00,32
FALSE,20,11,Si,F,20:15,30
FALSE,20,11,Si,F,20:30,36
FALSE,20,11,Si,F,20:45,34
FALSE,20,11,Si,F,21:00,35
FALSE,20,11,Si,F,21:15,34
FALSE,20,11,Si,F,21:30,37
FALSE,20,11,Si,F,21:45,35
FALSE,20,11,Si,F,22:00,36
FALSE,20,11,Si,F,22:15,32
FALSE,20,11,Si,F,22:30,34
FALSE,20,11,Si,F,22:45,37
FALSE,20,11,Si,F,23:00,32
FALSE,20,11,Si,F,23:15,25
FALSE,20,11,Si,F,23:30,31
FALSE,20,11,Si,F,23:45,31
FALSE,23,10,Si,F,07:00,13
FALSE,23,10,Si,F,07:15,10
FALSE,23,10,Si,F,07:30,11
FALSE,23,10,Si,F,07:45,6
FALSE,23,10,Si,F,08:00,6
FALSE,23,10,Si,F,08:15,7
FALSE,23,10,Si,F,08:30,8
FALSE,23,10,Si,F,08:45,6
FALSE,23,10,Si,F,09:00,7
FALSE,23,10,Si,F,09:15,9
FALSE,23,10,Si,F,09:30,9
FALSE,23,10,Si,F,09:45,9
FALSE,23,10,Si,F,10:00,11
FALSE,23,10,Si,F,10:15,14
FALSE,23,10,Si,F,10:30,12
FALSE,23,10,Si,F,10:45,14
FALSE,23,10,Si,F,11:00,14
FALSE,23,10,Si,F,11:15,16
FALSE,23,10,Si,F,11:30,18
FALSE,23,10,Si,F,11:45,19
FALSE,23,10,Si,F,12:00,20
FALSE,23,10,Si,F,12:15,17
FALSE,23,10,Si,F,12:30,23
FALSE,23,10,Si,F,12:45,24
FALSE,23,10,Si,F,13:00,27
FALSE,23,10,Si,F,13:15,29
FALSE,23,10,Si,F,13:30,26
FALSE,23,10,Si,F,13:45,28
FALSE,23,10,Si,F,14:00,27
FALSE,23,10,Si,F,14:15,29
FALSE,23,10,Si,F,14:30,29
FALSE,23,10,Si,F,14:45,26
FALSE,23,10,Si,F,15:00,26
FALSE,23,10,Si,F,15:15,25
FALSE,23,10,Si,F,15:30,28
FALSE,23,10,Si,F,15:45,21
FALSE,23,10,Si,F,16:00,22
FALSE,23,10,Si,F,16:15,22
FALSE,23,10,Si,F,16:30,27
FALSE,23,10,Si,F,16:45,27
FALSE,23,10,Si,F,17:00,26
FALSE,23,10,Si,F,17:15,32
FALSE,23,10,Si,F,17:30,35
FALSE,23,10,Si,F,17:45,32
FALSE,23,10,Si,F,18:00,30
FALSE,23,10,Si,F,18:15,26
FALSE,23,10,Si,F,18:30,28
FALSE,23,10,Si,F,18:45,26
FALSE,23,10,Si,F,19:00,20
FALSE,23,10,Si,F,19:15,25
FALSE,23,10,Si,F,19:30,30
FALSE,23,10,Si,F,19:45,30
FALSE,23,10,Si,F,20:00,29
FALSE,23,10,Si,F,20:15,23
FALSE,23,10,Si,F,20:30,26
FALSE,23,10,Si,F,20:45,26
FALSE,23,10,Si,F,21:00,22
FALSE,23,10,Si,F,21:15,28
FALSE,23,10,Si,F,21:30,28
FALSE,23,10,Si,F,21:45,31
FALSE,23,10,Si,F,22:00,27
FALSE,23,10,Si,F,22:15,27
FALSE,23,10,Si,F,22:30,33
FALSE,23,10,Si,F,22:45,32
FALSE,23,10,Si,F,23:00,36
FALSE,23,10,Si,F,23:15,30
FALSE,23,10,Si,F,23:30,31
FALSE,23,10,Si,F,23:45,26
FALSE,26,13,Si,F,07:00,7
FALSE,26,13,Si,F,07:15,12
FALSE,26,13,Si,F,07:30,13
FALSE,26,13,Si,F,07:45,9
FALSE,26,13,Si,F,08:00,11
FALSE,26,13,Si,F,08:15,11
FALSE,26,13,Si,F,08:30,12
FALSE,26,13,Si,F,08:45,11
FALSE,26,13,Si,F,09:00,13
FALSE,26,13,Si,F,09:15,12
FALSE,26,13,Si,F,09:30,13
FALSE,26,13,Si,F,09:45,12
FALSE,26,13,Si,F,10:00,13
FALSE,26,13,Si,F,10:15,15
FALSE,26,13,Si,F,10:30,14
FALSE,26,13,Si,F,10:45,13
FALSE,26,13,Si,F,11:00,14
FALSE,26,13,Si,F,11:15,16
FALSE,26,13,Si,F,11:30,22
FALSE,26,13,Si,F,11:45,18
FALSE,26,13,Si,F,12:00,16
FALSE,26,13,Si,F,12:15,21
FALSE,26,13,Si,F,12:30,22
FALSE,26,13,Si,F,12:45,21
FALSE,26,13,Si,F,13:00,20
FALSE,26,13,Si,F,13:15,22
FALSE,26,13,Si,F,13:30,25
FALSE,26,13,Si,F,13:45,27
FALSE,26,13,Si,F,14:00,26
FALSE,26,13,Si,F,14:15,23
FALSE,26,13,Si,F,14:30,27
FALSE,26,13,Si,F,14:45,26
FALSE,26,13,Si,F,15:00,24
FALSE,26,13,Si,F,15:15,23
FALSE,26,13,Si,F,15:30,27
FALSE,26,13,Si,F,15:45,24
FALSE,26,13,Si,F,16:00,20
FALSE,26,13,Si,F,16:15,20
FALSE,26,13,Si,F,16:30,25
FALSE,26,13,Si,F,16:45,24
FALSE,26,13,Si,F,17:00,27
FALSE,26,13,Si,F,17:15,25
FALSE,26,13,Si,F,17:30,24
FALSE,26,13,Si,F,17:45,28
FALSE,26,13,Si,F,18:00,26
FALSE,26,13,Si,F,18:15,25
FALSE,26,13,Si,F,18:30,23
FALSE,26,13,Si,F,18:45,27
FALSE,26,13,Si,F,19:00,23
FALSE,26,13,Si,F,19:15,23
FALSE,26,13,Si,F,19:30,23
FALSE,26,13,Si,F,19:45,24
FALSE,26,13,Si,F,20:00,23
FALSE,26,13,Si,F,20:15,24
FALSE,26,13,Si,F,20:30,25
FALSE,26,13,Si,F,20:45,24
FALSE,26,13,Si,F,21:00,24
FALSE,26,13,Si,F,21:15,23
FALSE,26,13,Si,F,21:30,27
FALSE,26,13,Si,F,21:45,28
FALSE,26,13,Si,F,22:00,28
FALSE,26,13,Si,F,22:15,24
FALSE,26,13,Si,F,22:30,23
FALSE,26,13,Si,F,22:45,21
FALSE,26,13,Si,F,23:00,18
FALSE,26,13,Si,F,23:15,17
FALSE,26,13,Si,F,23:30,21
FALSE,26,13,Si,F,23:45,17
FALSE,29,16,Si,L,07:00,11
FALSE,29,16,Si,L,07:15,15
FALSE,29,16,Si,L,07:30,20
FALSE,29,16,Si,L,07:45,20
FALSE,29,16,Si,L,08:00,29
FALSE,29,16,Si,L,08:15,35
FALSE,29,16,Si,L,08:30,33
FALSE,29,16,Si,L,08:45,33
FALSE,29,16,Si,L,09:00,35
FALSE,29,16,Si,L,09:15,33
FALSE,29,16,Si,L,09:30,31
FALSE,29,16,Si,L,09:45,26
FALSE,29,16,Si,L,10:00,24
FALSE,29,16,Si,L,10:15,23
FALSE,29,16,Si,L,10:30,24
FALSE,29,16,Si,L,10:45,28
FALSE,29,16,Si,L,11:00,20
FALSE,29,16,Si,L,11:15,26
FALSE,29,16,Si,L,11:30,33
FALSE,29,16,Si,L,11:45,33
FALSE,29,16,Si,L,12:00,36
FALSE,29,16,Si,L,12:15,35
FALSE,29,16,Si,L,12:30,36
FALSE,29,16,Si,L,12:45,38
FALSE,29,16,Si,L,13:00,40
FALSE,29,16,Si,L,13:15,36
FALSE,29,16,Si,L,13:30,45
FALSE,29,16,Si,L,13:45,43
FALSE,29,16,Si,L,14:00,45
FALSE,29,16,Si,L,14:15,47
FALSE,29,16,Si,L,14:30,55
FALSE,29,16,Si,L,14:45,57
FALSE,29,16,Si,L,15:00,59
FALSE,29,16,Si,L,15:15,60
FALSE,29,16,Si,L,15:30,57
FALSE,29,16,Si,L,15:45,41
FALSE,29,16,Si,L,16:00,39
FALSE,29,16,Si,L,16:15,39
FALSE,29,16,Si,L,16:30,35
FALSE,29,16,Si,L,16:45,36
FALSE,29,16,Si,L,17:00,44
FALSE,29,16,Si,L,17:15,38
FALSE,29,16,Si,L,17:30,40
FALSE,29,16,Si,L,17:45,41
FALSE,29,16,Si,L,18:00,43
FALSE,29,16,Si,L,18:15,42
FALSE,29,16,Si,L,18:30,49
FALSE,29,16,Si,L,18:45,51
FALSE,29,16,Si,L,19:00,50
FALSE,29,16,Si,L,19:15,52
FALSE,29,16,Si,L,19:30,53
FALSE,29,16,Si,L,19:45,50
FALSE,29,16,Si,L,20:00,48
FALSE,29,16,Si,L,20:15,45
FALSE,29,16,Si,L,20:30,48
FALSE,29,16,Si,L,20:45,46
FALSE,29,16,Si,L,21:00,41
FALSE,29,16,Si,L,21:15,37
FALSE,29,16,Si,L,21:30,38
FALSE,29,16,Si,L,21:45,32
FALSE,29,16,Si,L,22:00,33
FALSE,29,16,Si,L,22:15,30
FALSE,29,16,Si,L,22:30,27
FALSE,29,16,Si,L,22:45,24
FALSE,29,16,Si,L,23:00,19
FALSE,29,16,Si,L,23:15,21
FALSE,29,16,Si,L,23:30,21
FALSE,29,16,Si,L,23:45,21
TRUE,28,17,Si,L,07:00,10
TRUE,28,17,Si,L,07:15,11
TRUE,28,17,Si,L,07:30,17
TRUE,28,17,Si,L,07:45,23
TRUE,28,17,Si,L,08:00,28
TRUE,28,17,Si,L,08:15,35
TRUE,28,17,Si,L,08:30,33
TRUE,28,17,Si,L,08:45,36
TRUE,28,17,Si,L,09:00,32
TRUE,28,17,Si,L,09:15,35
TRUE,28,17,Si,L,09:30,27
TRUE,28,17,Si,L,09:45,25
TRUE,28,17,Si,L,10:00,24
TRUE,28,17,Si,L,10:15,29
TRUE,28,17,Si,L,10:30,26
TRUE,28,17,Si,L,10:45,23
TRUE,28,17,Si,L,11:00,29
TRUE,28,17,Si,L,11:15,28
TRUE,28,17,Si,L,11:30,28
TRUE,28,17,Si,L,11:45,32
TRUE,28,17,Si,L,12:00,34
TRUE,28,17,Si,L,12:15,35
TRUE,28,17,Si,L,12:30,40
TRUE,28,17,Si,L,12:45,35
TRUE,28,17,Si,L,13:00,38
TRUE,28,17,Si,L,13:15,38
TRUE,28,17,Si,L,13:30,42
TRUE,28,17,Si,L,13:45,48
TRUE,28,17,Si,L,14:00,47
TRUE,28,17,Si,L,14:15,49
TRUE,28,17,Si,L,14:30,53
TRUE,28,17,Si,L,14:45,55
TRUE,28,17,Si,L,15:00,53
TRUE,28,17,Si,L,15:15,57
TRUE,28,17,Si,L,15:30,53
TRUE,28,17,Si,L,15:45,43
TRUE,28,17,Si,L,16:00,36
TRUE,28,17,Si,L,16:15,37
TRUE,28,17,Si,L,16:30,39
TRUE,28,17,Si,L,16:45,39
TRUE,28,17,Si,L,17:00,38
TRUE,28,17,Si,L,17:15,42
TRUE,28,17,Si,L,17:30,42
TRUE,28,17,Si,L,17:45,43
TRUE,28,17,Si,L,18:00,42
TRUE,28,17,Si,L,18:15,48
TRUE,28,17,Si,L,18:30,52
TRUE,28,17,Si,L,18:45,52
TRUE,28,17,Si,L,19:00,54
TRUE,28,17,Si,L,19:15,48
TRUE,28,17,Si,L,19:30,50
TRUE,28,17,Si,L,19:45,48
TRUE,28,17,Si,L,20:00,48
TRUE,28,17,Si,L,20:15,48
TRUE,28,17,Si,L,20:30,52
TRUE,28,17,Si,L,20:45,48
TRUE,28,17,Si,L,21:00,46
TRUE,28,17,Si,L,21:15,39
TRUE,28,17,Si,L,21:30,34
TRUE,28,17,Si,L,21:45,22
TRUE,28,17,Si,L,22:00,27
TRUE,28,17,Si,L,22:15,28
TRUE,28,17,Si,L,22:30,32
TRUE,28,17,Si,L,22:45,25
TRUE,28,17,Si,L,23:00,21
TRUE,28,17,Si,L,23:15,21
TRUE,28,17,Si,L,23:30,21
TRUE,28,17,Si,L,23:45,20
FALSE,20,12,Si,L,07:00,10
FALSE,20,12,Si,L,07:15,12
FALSE,20,12,Si,L,07:30,17
FALSE,20,12,Si,L,07:45,21
FALSE,20,12,Si,L,08:00,31
FALSE,20,12,Si,L,08:15,35
FALSE,20,12,Si,L,08:30,32
FALSE,20,12,Si,L,08:45,34
FALSE,20,12,Si,L,09:00,35
FALSE,20,12,Si,L,09:15,30
FALSE,20,12,Si,L,09:30,29
FALSE,20,12,Si,L,09:45,28
FALSE,20,12,Si,L,10:00,27
FALSE,20,12,Si,L,10:15,23
FALSE,20,12,Si,L,10:30,25
FALSE,20,12,Si,L,10:45,29
FALSE,20,12,Si,L,11:00,31
FALSE,20,12,Si,L,11:15,30
FALSE,20,12,Si,L,11:30,32
FALSE,20,12,Si,L,11:45,33
FALSE,20,12,Si,L,12:00,33
FALSE,20,12,Si,L,12:15,39
FALSE,20,12,Si,L,12:30,39
FALSE,20,12,Si,L,12:45,39
FALSE,20,12,Si,L,13:00,40
FALSE,20,12,Si,L,13:15,39
FALSE,20,12,Si,L,13:30,45
FALSE,20,12,Si,L,13:45,46
FALSE,20,12,Si,L,14:00,46
FALSE,20,12,Si,L,14:15,48
FALSE,20,12,Si,L,14:30,57
FALSE,20,12,Si,L,14:45,54
FALSE,20,12,Si,L,15:00,58
FALSE,20,12,Si,L,15:15,55
FALSE,20,12,Si,L,15:30,55
FALSE,20,12,Si,L,15:45,49
FALSE,20,12,Si,L,16:00,39
FALSE,20,12,Si,L,16:15,38
FALSE,20,12,Si,L,16:30,40
FALSE,20,12,Si,L,16:45,37
FALSE,20,12,Si,L,17:00,45
FALSE,20,12,Si,L,17:15,42
FALSE,20,12,Si,L,17:30,45
FALSE,20,12,Si,L,17:45,44
FALSE,20,12,Si,L,18:00,38
FALSE,20,12,Si,L,18:15,46
FALSE,20,12,Si,L,18:30,49
FALSE,20,12,Si,L,18:45,49
FALSE,20,12,Si,L,19:00,46
FALSE,20,12,Si,L,19:15,48
FALSE,20,12,Si,L,19:30,52
FALSE,20,12,Si,L,19:45,45
FALSE,20,12,Si,L,20:00,45
FALSE,20,12,Si,L,20:15,44
FALSE,20,12,Si,L,20:30,50
FALSE,20,12,Si,L,20:45,45
FALSE,20,12,Si,L,21:00,44
FALSE,20,12,Si,L,21:15,40
FALSE,20,12,Si,L,21:30,35
FALSE,20,12,Si,L,21:45,36
FALSE,20,12,Si,L,22:00,35
FALSE,20,12,Si,L,22:15,34
FALSE,20,12,Si,L,22:30,34
FALSE,20,12,Si,L,22:45,30
FALSE,20,12,Si,L,23:00,28
FALSE,20,12,Si,L,23:15,26
FALSE,20,12,Si,L,23:30,26
FALSE,20,12,Si,L,23:45,23
FALSE,23,10,Si,V,07:00,9
FALSE,23,10,Si,V,07:15,13
FALSE,23,10,Si,V,07:30,17
FALSE,23,10,Si,V,07:45,25
FALSE,23,10,Si,V,08:00,27
FALSE,23,10,Si,V,08:15,31
FALSE,23,10,Si,V,08:30,35
FALSE,23,10,Si,V,08:45,36
FALSE,23,10,Si,V,09:00,36
FALSE,23,10,Si,V,09:15,31
FALSE,23,10,Si,V,09:30,30
FALSE,23,10,Si,V,09:45,31
FALSE,23,10,Si,V,10:00,26
FALSE,23,10,Si,V,10:15,26
FALSE,23,10,Si,V,10:30,25
FALSE,23,10,Si,V,10:45,29
FALSE,23,10,Si,V,11:00,33
FALSE,23,10,Si,V,11:15,33
FALSE,23,10,Si,V,11:30,31
FALSE,23,10,Si,V,11:45,34
FALSE,23,10,Si,V,12:00,35
FALSE,23,10,Si,V,12:15,40
FALSE,23,10,Si,V,12:30,37
FALSE,23,10,Si,V,12:45,38
FALSE,23,10,Si,V,13:00,46
FALSE,23,10,Si,V,13:15,42
FALSE,23,10,Si,V,13:30,43
FALSE,23,10,Si,V,13:45,48
FALSE,23,10,Si,V,14:00,55
FALSE,23,10,Si,V,14:15,50
FALSE,23,10,Si,V,14:30,58
FALSE,23,10,Si,V,14:45,66
FALSE,23,10,Si,V,15:00,64
FALSE,23,10,Si,V,15:15,72
FALSE,23,10,Si,V,15:30,68
FALSE,23,10,Si,V,15:45,69
FALSE,23,10,Si,V,16:00,58
FALSE,23,10,Si,V,16:15,44
FALSE,23,10,Si,V,16:30,45
FALSE,23,10,Si,V,16:45,43
FALSE,23,10,Si,V,17:00,43
FALSE,23,10,Si,V,17:15,38
FALSE,23,10,Si,V,17:30,43
FALSE,23,10,Si,V,17:45,46
FALSE,23,10,Si,V,18:00,42
FALSE,23,10,Si,V,18:15,46
FALSE,23,10,Si,V,18:30,46
FALSE,23,10,Si,V,18:45,42
FALSE,23,10,Si,V,19:00,45
FALSE,23,10,Si,V,19:15,42
FALSE,23,10,Si,V,19:30,41
FALSE,23,10,Si,V,19:45,38
FALSE,23,10,Si,V,20:00,35
FALSE,23,10,Si,V,20:15,40
FALSE,23,10,Si,V,20:30,41
FALSE,23,10,Si,V,20:45,36
FALSE,23,10,Si,V,21:00,42
FALSE,23,10,Si,V,21:15,37
FALSE,23,10,Si,V,21:30,44
FALSE,23,10,Si,V,21:45,39
FALSE,23,10,Si,V,22:00,38
FALSE,23,10,Si,V,22:15,34
FALSE,23,10,Si,V,22:30,37
FALSE,23,10,Si,V,22:45,32
FALSE,23,10,Si,V,23:00,29
FALSE,23,10,Si,V,23:15,28
FALSE,23,10,Si,V,23:30,25
FALSE,23,10,Si,V,23:45,27
FALSE,26,11,Si,F,07:00,12
FALSE,26,11,Si,F,07:15,13
FALSE,26,11,Si,F,07:30,11
FALSE,26,11,Si,F,07:45,11
FALSE,26,11,Si,F,08:00,10
FALSE,26,11,Si,F,08:15,11
FALSE,26,11,Si,F,08:30,13
FALSE,26,11,Si,F,08:45,13
FALSE,26,11,Si,F,09:00,16
FALSE,26,11,Si,F,09:15,17
FALSE,26,11,Si,F,09:30,18
FALSE,26,11,Si,F,09:45,19
FALSE,26,11,Si,F,10:00,25
FALSE,26,11,Si,F,10:15,23
FALSE,26,11,Si,F,10:30,25
FALSE,26,11,Si,F,10:45,21
FALSE,26,11,Si,F,11:00,27
FALSE,26,11,Si,F,11:15,26
FALSE,26,11,Si,F,11:30,25
FALSE,26,11,Si,F,11:45,26
FALSE,26,11,Si,F,12:00,27
FALSE,26,11,Si,F,12:15,29
FALSE,26,11,Si,F,12:30,33
FALSE,26,11,Si,F,12:45,34
FALSE,26,11,Si,F,13:00,38
FALSE,26,11,Si,F,13:15,35
FALSE,26,11,Si,F,13:30,40
FALSE,26,11,Si,F,13:45,37
FALSE,26,11,Si,F,14:00,38
FALSE,26,11,Si,F,14:15,36
FALSE,26,11,Si,F,14:30,39
FALSE,26,11,Si,F,14:45,42
FALSE,26,11,Si,F,15:00,35
FALSE,26,11,Si,F,15:15,33
FALSE,26,11,Si,F,15:30,32
FALSE,26,11,Si,F,15:45,27
FALSE,26,11,Si,F,16:00,27
FALSE,26,11,Si,F,16:15,28
FALSE,26,11,Si,F,16:30,24
FALSE,26,11,Si,F,16:45,24
FALSE,26,11,Si,F,17:00,27
FALSE,26,11,Si,F,17:15,26
FALSE,26,11,Si,F,17:30,25
FALSE,26,11,Si,F,17:45,29
FALSE,26,11,Si,F,18:00,26
FALSE,26,11,Si,F,18:15,32
FALSE,26,11,Si,F,18:30,28
FALSE,26,11,Si,F,18:45,30
FALSE,26,11,Si,F,19:00,28
FALSE,26,11,Si,F,19:15,32
FALSE,26,11,Si,F,19:30,31
FALSE,26,11,Si,F,19:45,29
FALSE,26,11,Si,F,20:00,26
FALSE,26,11,Si,F,20:15,27
FALSE,26,11,Si,F,20:30,30
FALSE,26,11,Si,F,20:45,35
FALSE,26,11,Si,F,21:00,32
FALSE,26,11,Si,F,21:15,34
FALSE,26,11,Si,F,21:30,41
FALSE,26,11,Si,F,21:45,34
FALSE,26,11,Si,F,22:00,38
FALSE,26,11,Si,F,22:15,36
FALSE,26,11,Si,F,22:30,40
FALSE,26,11,Si,F,22:45,38
FALSE,26,11,Si,F,23:00,34
FALSE,26,11,Si,F,23:15,32
FALSE,26,11,Si,F,23:30,28
FALSE,26,11,Si,F,23:45,23
FALSE,26,16,Si,F,07:00,12
FALSE,26,16,Si,F,07:15,13
FALSE,26,16,Si,F,07:30,11
FALSE,26,16,Si,F,07:45,8
FALSE,26,16,Si,F,08:00,7
FALSE,26,16,Si,F,08:15,7
FALSE,26,16,Si,F,08:30,9
FALSE,26,16,Si,F,08:45,9
FALSE,26,16,Si,F,09:00,10
FALSE,26,16,Si,F,09:15,8
FALSE,26,16,Si,F,09:30,10
FALSE,26,16,Si,F,09:45,11
FALSE,26,16,Si,F,10:00,12
FALSE,26,16,Si,F,10:15,14
